model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
restormer,vo2_Vacancy-Anion-03.png,28,0.028831079602241516,0.18300340029127266,0.07283955169997121,1.5791324767470267,0.14640932452425318
restormer,vo2_Vacancy-Anion-03.png,36,0.023018276318907738,0.1799997489877604,0.11674200123037252,1.1794247667118194,0.25198559675480803
restormer,mno2_Defect-Free.png,1,0.02342214807868004,0.08538556639517515,0.029495657751168313,1.3464657715021282,0.11251237614817344
restormer,mno2_Defect-Free.png,2,0.022293251007795334,0.12508011659496435,0.021905139407695357,1.3175730063974667,0.11335333117679866
restormer,mno2_Defect-Free.png,4,0.02210908941924572,0.08409774149289963,0.025455221411701416,1.267517356788956,0.11833169944943651
restormer,mno2_Defect-Free.png,8,0.021790310740470886,0.12270587024719101,0.02330448059058825,1.2054474717746653,0.11416808524073806
restormer,mno2_Defect-Free.png,12,0.020729513838887215,0.7026520631864878,0.04189550260630214,1.292891467493757,0.16893117796866675
restormer,mno2_Defect-Free.png,16,0.0202647615224123,0.9755764241471714,0.05635124104836213,1.2141298824193671,0.1595599549737783
restormer,mno2_Defect-Free.png,20,0.019588740542531013,0.15296947965086075,0.0424049992388187,1.1795482172402794,0.17951118647047426
restormer,mno2_Defect-Free.png,28,0.01957746222615242,0.6632428989017921,0.029402693954481713,1.2820236966300553,0.19798393193595457
restormer,mno2_Defect-Free.png,36,0.022624174132943153,0.1227873236831865,0.03440201474002326,1.3553124789052446,0.1153548704260964
restormer,mos2-A_Adatom-Li.png,1,0.015552978962659836,0.16481143863801073,0.02326972792564779,1.3500554347071265,0.15280748167238037
restormer,mos2-A_Adatom-Li.png,2,0.015542819164693356,0.052932900908037095,0.024088383852450816,1.3658448060116182,0.15928017547255752
restormer,mos2-A_Adatom-Li.png,4,0.015599560923874378,0.0700029587361556,0.02684407925732344,1.2728101774080098,0.135312970384431
restormer,mos2-A_Adatom-Li.png,8,0.015165350399911404,0.3360219300202896,0.05161545813820621,1.094444636909645,0.12427135941873634
restormer,mos2-A_Adatom-Li.png,12,0.014912944287061691,0.11606422194758859,0.042311019748086945,1.116091931946961,0.1337853888720388
